machine_id,start_time,end_time,production_counter,duration_sec,max_pressure,is_valid,is_test_run
2호기(창녕),2025-12-01T22:05:14.050000+00:00,2025-12-01T22:05:14.213000+00:00,11.0,0.163,97.6,False,True
2호기(창녕),2025-12-01T22:05:15.050000+00:00,2025-12-01T22:05:15.215000+00:00,,0.165,97.6,False,True
2호기(창녕),2025-12-01T22:05:16.060000+00:00,2025-12-01T22:05:16.214000+00:00,11.0,0.154,96.6,False,True
2호기(창녕),2025-12-01T22:05:17.050000+00:00,2025-12-01T22:05:17.074000+00:00,,0.024,95.5,False,True
2호기(창녕),2025-12-01T22:05:18.040000+00:00,2025-12-01T22:05:18.076000+00:00,,0.036,95.5,False,True
2호기(창녕),2025-12-01T22:05:19.060000+00:00,2025-12-01T22:05:19.081000+00:00,,0.021,94.4,False,True
2호기(창녕),2025-12-01T22:05:20.050000+00:00,2025-12-01T22:05:20.082000+00:00,,0.032,94.4,False,True
2호기(창녕),2025-12-01T22:05:21.080000+00:00,2025-12-01T22:05:21.083000+00:00,,0.003,93.4,False,True
2호기(창녕),2025-12-01T22:05:22.060000+00:00,2025-12-01T22:05:22.109000+00:00,,0.049,93.4,False,True
2호기(창녕),2025-12-01T22:05:23.080000+00:00,2025-12-01T22:05:23.110000+00:00,,0.03,92.2,False,True
2호기(창녕),2025-12-01T22:05:24.050000+00:00,2025-12-01T22:05:24.113000+00:00,,0.063,91.1,False,True
2호기(창녕),2025-12-01T22:05:25.050000+00:00,2025-12-01T22:05:25.114000+00:00,,0.064,91.1,False,True
2호기(창녕),2025-12-01T22:05:26.050000+00:00,2025-12-01T22:05:26.052000+00:00,11.0,0.002,90.0,False,True
2호기(창녕),2025-12-01T22:05:27.060000+00:00,2025-12-01T22:05:27.189000+00:00,,0.129,90.0,False,True
2호기(창녕),2025-12-01T22:05:28.080000+00:00,2025-12-01T22:05:28.191000+00:00,,0.111,88.7,False,True
2호기(창녕),2025-12-01T22:05:29.060000+00:00,2025-12-01T22:05:29.205000+00:00,,0.145,87.5,False,True
2호기(창녕),2025-12-01T22:05:30.080000+00:00,2025-12-01T22:05:30.298000+00:00,,0.218,87.5,False,True
2호기(창녕),2025-12-01T22:05:31.060000+00:00,2025-12-01T22:05:31.072000+00:00,,0.012,86.2,False,True
2호기(창녕),2025-12-01T22:05:32.080000+00:00,2025-12-01T22:05:32.097000+00:00,,0.017,86.2,False,True
2호기(창녕),2025-12-01T22:05:33.080000+00:00,2025-12-01T22:05:33.158000+00:00,,0.078,84.9,False,True
2호기(창녕),2025-12-01T22:05:34.100000+00:00,2025-12-01T22:05:34.163000+00:00,,0.063,84.9,False,True
2호기(창녕),2025-12-01T22:05:35.110000+00:00,2025-12-01T22:05:35.186000+00:00,,0.076,83.6,False,True
2호기(창녕),2025-12-01T22:05:36.110000+00:00,2025-12-01T22:05:36.192000+00:00,,0.082,82.7,False,True
2호기(창녕),2025-12-01T22:05:37.120000+00:00,2025-12-01T22:05:37.192000+00:00,,0.072,82.7,False,True
2호기(창녕),2025-12-01T22:05:38.120000+00:00,2025-12-01T22:05:38.202000+00:00,11.0,0.082,81.9,False,True
2호기(창녕),2025-12-01T22:05:39.140000+00:00,2025-12-01T22:05:39.225000+00:00,11.0,0.085,81.9,False,True
2호기(창녕),2025-12-01T22:05:40.160000+00:00,2025-12-01T22:05:40.240000+00:00,11.0,0.08,81.3,False,True
2호기(창녕),2025-12-01T22:05:41.150000+00:00,2025-12-01T22:05:41.243000+00:00,11.0,0.093,81.3,False,True
2호기(창녕),2025-12-01T22:05:42.160000+00:00,2025-12-01T22:05:42.244000+00:00,11.0,0.084,81.5,False,True
2호기(창녕),2025-12-01T22:05:43.190000+00:00,2025-12-01T22:05:43.250000+00:00,,0.06,83.7,False,True
2호기(창녕),2025-12-01T22:06:01.020000+00:00,2025-12-01T22:06:01.071000+00:00,,0.051,75.3,False,True
2호기(창녕),2025-12-01T22:06:08.010000+00:00,2025-12-01T22:06:08.155000+00:00,,0.145,36.3,False,True
2호기(창녕),2025-12-01T22:06:09.010000+00:00,2025-12-01T22:06:09.183000+00:00,,0.173,36.3,False,True
2호기(창녕),2025-12-01T22:06:10.010000+00:00,2025-12-01T22:06:10.195000+00:00,,0.185,86.4,False,True
2호기(창녕),2025-12-01T22:06:11.010000+00:00,2025-12-01T22:06:11.201000+00:00,,0.191,112.5,False,True
2호기(창녕),2025-12-01T22:06:12+00:00,2025-12-01T22:06:12.203000+00:00,,0.203,112.5,False,True
2호기(창녕),2025-12-01T22:06:13.080000+00:00,2025-12-01T22:06:13.144000+00:00,12.0,0.064,135.7,False,True
2호기(창녕),2025-12-01T22:06:14.020000+00:00,2025-12-01T22:06:14.145000+00:00,12.0,0.125,135.7,False,True
2호기(창녕),2025-12-01T22:06:15.020000+00:00,2025-12-01T22:06:15.276000+00:00,,0.256,144.3,False,True
2호기(창녕),2025-12-01T22:06:16+00:00,2025-12-01T22:06:16.292000+00:00,,0.292,144.5,False,True
2호기(창녕),2025-12-01T22:06:17.020000+00:00,2025-12-01T22:06:17.295000+00:00,,0.275,144.5,False,True
2호기(창녕),2025-12-01T22:06:18.020000+00:00,2025-12-01T22:06:18.297000+00:00,,0.277,142.2,False,True
2호기(창녕),2025-12-01T22:06:19.030000+00:00,2025-12-01T22:06:19.298000+00:00,,0.268,142.2,False,True
2호기(창녕),2025-12-01T22:06:20.030000+00:00,2025-12-01T22:06:20.078000+00:00,,0.048,139.7,False,True
2호기(창녕),2025-12-01T22:06:21.020000+00:00,2025-12-01T22:06:21.106000+00:00,,0.086,139.7,False,True
2호기(창녕),2025-12-01T22:06:22.020000+00:00,2025-12-01T22:06:22.108000+00:00,,0.088,137.5,False,True
2호기(창녕),2025-12-01T22:06:23+00:00,2025-12-01T22:06:23.021000+00:00,,0.021,135.3,False,True
2호기(창녕),2025-12-01T22:06:24+00:00,2025-12-01T22:06:24.023000+00:00,,0.023,135.3,False,True
2호기(창녕),2025-12-01T22:06:25+00:00,2025-12-01T22:06:25.054000+00:00,,0.054,133.2,False,True
2호기(창녕),2025-12-01T22:06:26.050000+00:00,2025-12-01T22:06:26.186000+00:00,,0.136,133.2,False,True
2호기(창녕),2025-12-01T22:06:27.050000+00:00,2025-12-01T22:06:27.193000+00:00,,0.143,131.5,False,True
2호기(창녕),2025-12-01T22:06:28.050000+00:00,2025-12-01T22:06:28.114000+00:00,12.0,0.064,131.5,False,True
2호기(창녕),2025-12-01T22:06:29.030000+00:00,2025-12-01T22:06:29.122000+00:00,12.0,0.092,129.9,False,True
2호기(창녕),2025-12-01T22:06:30.050000+00:00,2025-12-01T22:06:30.123000+00:00,12.0,0.073,128.2,False,True
2호기(창녕),2025-12-01T22:06:31.030000+00:00,2025-12-01T22:06:31.131000+00:00,12.0,0.101,128.2,False,True
2호기(창녕),2025-12-01T22:06:32.020000+00:00,2025-12-01T22:06:32.134000+00:00,12.0,0.114,126.5,False,True
2호기(창녕),2025-12-01T22:06:33.020000+00:00,2025-12-01T22:06:33.152000+00:00,12.0,0.132,126.5,False,True
2호기(창녕),2025-12-01T22:06:34.070000+00:00,2025-12-01T22:06:34.157000+00:00,12.0,0.087,124.8,False,True
2호기(창녕),2025-12-01T22:06:35.040000+00:00,2025-12-01T22:06:35.160000+00:00,12.0,0.12,124.8,False,True
2호기(창녕),2025-12-01T22:06:36.030000+00:00,2025-12-01T22:06:36.268000+00:00,,0.238,123.3,False,True
2호기(창녕),2025-12-01T22:06:37.050000+00:00,2025-12-01T22:06:37.272000+00:00,,0.222,121.8,False,True
2호기(창녕),2025-12-01T22:06:38.030000+00:00,2025-12-01T22:06:38.274000+00:00,,0.244,121.8,False,True
2호기(창녕),2025-12-01T22:06:39.010000+00:00,2025-12-01T22:06:39.294000+00:00,,0.284,120.6,False,True
2호기(창녕),2025-12-01T22:06:40.070000+00:00,2025-12-01T22:06:40.297000+00:00,,0.227,120.6,False,True
2호기(창녕),2025-12-01T22:06:41.010000+00:00,2025-12-01T22:06:41.297000+00:00,,0.287,119.4,False,True
2호기(창녕),2025-12-01T22:06:42.030000+00:00,2025-12-01T22:06:42.306000+00:00,,0.276,119.4,False,True
2호기(창녕),2025-12-01T22:06:43.020000+00:00,2025-12-01T22:06:43.068000+00:00,,0.048,118.2,False,True
2호기(창녕),2025-12-01T22:06:44.010000+00:00,2025-12-01T22:06:44.084000+00:00,,0.074,117.1,False,True
2호기(창녕),2025-12-01T22:06:45.020000+00:00,2025-12-01T22:06:45.089000+00:00,,0.069,117.1,False,True
2호기(창녕),2025-12-01T22:06:46.020000+00:00,2025-12-01T22:06:46.116000+00:00,,0.096,115.9,False,True
2호기(창녕),2025-12-01T22:06:47.030000+00:00,2025-12-01T22:06:47.130000+00:00,,0.1,115.9,False,True
2호기(창녕),2025-12-01T22:06:48.020000+00:00,2025-12-01T22:06:48.162000+00:00,,0.142,114.7,False,True
2호기(창녕),2025-12-01T22:06:49.050000+00:00,2025-12-01T22:06:49.203000+00:00,,0.153,114.7,False,True
2호기(창녕),2025-12-01T22:06:50.030000+00:00,2025-12-01T22:06:50.145000+00:00,12.0,0.115,113.5,False,True
2호기(창녕),2025-12-01T22:06:51.010000+00:00,2025-12-01T22:06:51.149000+00:00,12.0,0.139,113.5,False,True
2호기(창녕),2025-12-01T22:06:52.050000+00:00,2025-12-01T22:06:52.153000+00:00,12.0,0.103,112.4,False,True
2호기(창녕),2025-12-01T22:06:53.050000+00:00,2025-12-01T22:06:53.155000+00:00,12.0,0.105,111.3,False,True
2호기(창녕),2025-12-01T22:06:54.070000+00:00,2025-12-01T22:06:54.259000+00:00,,0.189,111.3,False,True
2호기(창녕),2025-12-01T22:06:55.040000+00:00,2025-12-01T22:06:55.262000+00:00,,0.222,110.3,False,True
2호기(창녕),2025-12-01T22:06:56.070000+00:00,2025-12-01T22:06:56.261000+00:00,,0.191,110.3,False,True
2호기(창녕),2025-12-01T22:06:57.020000+00:00,2025-12-01T22:06:57.265000+00:00,,0.245,109.2,False,True
2호기(창녕),2025-12-01T22:06:58.020000+00:00,2025-12-01T22:06:58.270000+00:00,,0.25,108.2,False,True
2호기(창녕),2025-12-01T22:06:59.020000+00:00,2025-12-01T22:06:59.272000+00:00,,0.252,108.2,False,True
2호기(창녕),2025-12-01T22:07:00.030000+00:00,2025-12-01T22:07:00.276000+00:00,,0.246,107.2,False,True
2호기(창녕),2025-12-01T22:07:01.020000+00:00,2025-12-01T22:07:01.286000+00:00,,0.266,107.2,False,True
2호기(창녕),2025-12-01T22:07:02.040000+00:00,2025-12-01T22:07:02.289000+00:00,,0.249,106.1,False,True
2호기(창녕),2025-12-01T22:07:03.040000+00:00,2025-12-01T22:07:03.215000+00:00,12.0,0.175,106.1,False,True
2호기(창녕),2025-12-01T22:07:04.050000+00:00,2025-12-01T22:07:04.089000+00:00,,0.039,105.2,False,True
2호기(창녕),2025-12-01T22:07:05.050000+00:00,2025-12-01T22:07:05.091000+00:00,,0.041,104.3,False,True
2호기(창녕),2025-12-01T22:07:06.040000+00:00,2025-12-01T22:07:06.093000+00:00,,0.053,104.3,False,True
2호기(창녕),2025-12-01T22:07:07.060000+00:00,2025-12-01T22:07:07.105000+00:00,,0.045,103.5,False,True
2호기(창녕),2025-12-01T22:07:08.070000+00:00,2025-12-01T22:07:08.155000+00:00,,0.085,103.5,False,True
2호기(창녕),2025-12-01T22:07:09.050000+00:00,2025-12-01T22:07:09.057000+00:00,12.0,0.007,102.5,False,True
2호기(창녕),2025-12-01T22:07:10.060000+00:00,2025-12-01T22:07:10.159000+00:00,,0.099,101.5,False,True
2호기(창녕),2025-12-01T22:07:11.030000+00:00,2025-12-01T22:07:11.189000+00:00,,0.159,101.5,False,True
2호기(창녕),2025-12-01T22:07:12.050000+00:00,2025-12-01T22:07:12.189000+00:00,,0.139,100.5,False,True
2호기(창녕),2025-12-01T22:07:13.050000+00:00,2025-12-01T22:07:13.140000+00:00,12.0,0.09,100.5,False,True
2호기(창녕),2025-12-01T22:07:14.060000+00:00,2025-12-01T22:07:14.285000+00:00,,0.225,99.6,False,True
2호기(창녕),2025-12-01T22:07:15.040000+00:00,2025-12-01T22:07:15.301000+00:00,,0.261,99.6,False,True
2호기(창녕),2025-12-01T22:07:16.060000+00:00,2025-12-01T22:07:16.078000+00:00,,0.018,98.8,False,True
2호기(창녕),2025-12-01T22:07:17.060000+00:00,2025-12-01T22:07:17.082000+00:00,,0.022,97.9,False,True
2호기(창녕),2025-12-01T22:07:18.060000+00:00,2025-12-01T22:07:18.084000+00:00,,0.024,97.9,False,True
2호기(창녕),2025-12-01T22:07:19.040000+00:00,2025-12-01T22:07:19.089000+00:00,,0.049,96.9,False,True
2호기(창녕),2025-12-01T22:07:20.070000+00:00,2025-12-01T22:07:20.092000+00:00,,0.022,96.9,False,True
2호기(창녕),2025-12-01T22:07:21.030000+00:00,2025-12-01T22:07:21.096000+00:00,,0.066,95.9,False,True
2호기(창녕),2025-12-01T22:07:22.060000+00:00,2025-12-01T22:07:22.097000+00:00,,0.037,95.9,False,True
2호기(창녕),2025-12-01T22:07:23.070000+00:00,2025-12-01T22:07:23.129000+00:00,,0.059,94.9,False,True
2호기(창녕),2025-12-01T22:07:24.050000+00:00,2025-12-01T22:07:24.139000+00:00,,0.089,94.0,False,True
2호기(창녕),2025-12-01T22:07:25.050000+00:00,2025-12-01T22:07:25.175000+00:00,,0.125,94.0,False,True
2호기(창녕),2025-12-01T22:07:26.050000+00:00,2025-12-01T22:07:26.121000+00:00,12.0,0.071,93.0,False,True
2호기(창녕),2025-12-01T22:07:27.050000+00:00,2025-12-01T22:07:27.127000+00:00,12.0,0.077,93.0,False,True
2호기(창녕),2025-12-01T22:07:28.080000+00:00,2025-12-01T22:07:28.258000+00:00,,0.178,92.0,False,True
2호기(창녕),2025-12-01T22:07:29.070000+00:00,2025-12-01T22:07:29.271000+00:00,,0.201,91.0,False,True
2호기(창녕),2025-12-01T22:07:30.070000+00:00,2025-12-01T22:07:30.288000+00:00,,0.218,91.0,False,True
2호기(창녕),2025-12-01T22:07:31.070000+00:00,2025-12-01T22:07:31.209000+00:00,12.0,0.139,89.8,False,True
2호기(창녕),2025-12-01T22:07:32.060000+00:00,2025-12-01T22:07:32.090000+00:00,,0.03,89.8,False,True
2호기(창녕),2025-12-01T22:07:33.070000+00:00,2025-12-01T22:07:33.090000+00:00,,0.02,88.8,False,True
2호기(창녕),2025-12-01T22:07:34.110000+00:00,2025-12-01T22:07:34.196000+00:00,,0.086,87.6,False,True
2호기(창녕),2025-12-01T22:07:35.050000+00:00,2025-12-01T22:07:35.100000+00:00,,0.05,87.6,False,True
2호기(창녕),2025-12-01T22:07:36.060000+00:00,2025-12-01T22:07:36.099000+00:00,,0.039,86.3,False,True
2호기(창녕),2025-12-01T22:07:37.060000+00:00,2025-12-01T22:07:37.108000+00:00,,0.048,86.3,False,True
2호기(창녕),2025-12-01T22:07:38.080000+00:00,2025-12-01T22:07:38.110000+00:00,,0.03,85.1,False,True
2호기(창녕),2025-12-01T22:07:39.090000+00:00,2025-12-01T22:07:39.121000+00:00,,0.031,85.1,False,True
2호기(창녕),2025-12-01T22:07:40.110000+00:00,2025-12-01T22:07:40.137000+00:00,12.0,0.027,83.9,False,True
2호기(창녕),2025-12-01T22:07:41.080000+00:00,2025-12-01T22:07:41.144000+00:00,,0.064,83.9,False,True
2호기(창녕),2025-12-01T22:07:42.090000+00:00,2025-12-01T22:07:42.146000+00:00,,0.056,82.7,False,True
2호기(창녕),2025-12-01T22:07:43.070000+00:00,2025-12-01T22:07:43.162000+00:00,,0.092,81.8,False,True
2호기(창녕),2025-12-01T22:07:44.060000+00:00,2025-12-01T22:07:44.204000+00:00,,0.144,81.8,False,True
2호기(창녕),2025-12-01T22:07:45.080000+00:00,2025-12-01T22:07:45.127000+00:00,12.0,0.047,81.0,False,True
2호기(창녕),2025-12-01T22:07:46.100000+00:00,2025-12-01T22:07:46.229000+00:00,,0.129,81.0,False,True
2호기(창녕),2025-12-01T22:07:47.090000+00:00,2025-12-01T22:07:47.155000+00:00,12.0,0.065,80.3,False,True
2호기(창녕),2025-12-01T22:07:48.110000+00:00,2025-12-01T22:07:48.281000+00:00,,0.171,80.0,False,True
2호기(창녕),2025-12-01T22:07:49.090000+00:00,2025-12-01T22:07:49.284000+00:00,,0.194,80.0,False,True
2호기(창녕),2025-12-01T22:07:50.090000+00:00,2025-12-01T22:07:50.289000+00:00,,0.199,81.1,False,True
2호기(창녕),2025-12-01T22:07:51.120000+00:00,2025-12-01T22:07:51.301000+00:00,,0.181,81.1,False,True
2호기(창녕),2025-12-01T22:08:09.090000+00:00,2025-12-01T22:08:09.110000+00:00,,0.02,100.6,False,True
2호기(창녕),2025-12-01T22:08:18.080000+00:00,2025-12-01T22:08:18.278000+00:00,,0.198,38.1,False,True
2호기(창녕),2025-12-01T22:08:19.080000+00:00,2025-12-01T22:08:19.301000+00:00,,0.221,38.1,False,True
2호기(창녕),2025-12-01T22:08:23.080000+00:00,2025-12-01T22:08:23.176000+00:00,,0.096,30.8,False,True
2호기(창녕),2025-12-01T22:08:24.090000+00:00,2025-12-01T22:08:24.178000+00:00,,0.088,30.8,False,True
2호기(창녕),2025-12-01T22:08:25.070000+00:00,2025-12-01T22:08:25.081000+00:00,,0.011,80.7,False,True
2호기(창녕),2025-12-01T22:08:26.090000+00:00,2025-12-01T22:08:26.108000+00:00,,0.018,128.7,False,True
2호기(창녕),2025-12-01T22:08:27.110000+00:00,2025-12-01T22:08:27.208000+00:00,,0.098,128.7,False,True
2호기(창녕),2025-12-01T22:08:28.110000+00:00,2025-12-01T22:08:28.112000+00:00,,0.002,153.7,False,True
2호기(창녕),2025-12-01T22:08:29.100000+00:00,2025-12-01T22:08:29.113000+00:00,,0.013,153.7,False,True
2호기(창녕),2025-12-01T22:08:30.120000+00:00,2025-12-01T22:08:30.217000+00:00,,0.097,154.7,False,True
2호기(창녕),2025-12-01T22:08:31.090000+00:00,2025-12-01T22:08:31.146000+00:00,,0.056,151.4,False,True
2호기(창녕),2025-12-01T22:08:32.100000+00:00,2025-12-01T22:08:32.146000+00:00,,0.046,151.4,False,True
2호기(창녕),2025-12-01T22:08:33.110000+00:00,2025-12-01T22:08:33.147000+00:00,13.0,0.037,148.0,False,True
2호기(창녕),2025-12-01T22:08:34.120000+00:00,2025-12-01T22:08:34.150000+00:00,,0.03,148.0,False,True
2호기(창녕),2025-12-01T22:08:35.120000+00:00,2025-12-01T22:08:35.198000+00:00,,0.078,144.9,False,True
2호기(창녕),2025-12-01T22:08:36.090000+00:00,2025-12-01T22:08:36.200000+00:00,13.0,0.11,144.9,False,True
2호기(창녕),2025-12-01T22:08:37.120000+00:00,2025-12-01T22:08:37.207000+00:00,,0.087,142.2,False,True
2호기(창녕),2025-12-01T22:08:38.110000+00:00,2025-12-01T22:08:38.112000+00:00,,0.002,140.1,False,True
2호기(창녕),2025-12-01T22:08:39.120000+00:00,2025-12-01T22:08:39.219000+00:00,,0.099,140.1,False,True
2호기(창녕),2025-12-01T22:08:40.110000+00:00,2025-12-01T22:08:40.127000+00:00,13.0,0.017,138.0,False,True
2호기(창녕),2025-12-01T22:08:41.100000+00:00,2025-12-01T22:08:41.128000+00:00,13.0,0.028,138.0,False,True
2호기(창녕),2025-12-01T22:08:42.110000+00:00,2025-12-01T22:08:42.126000+00:00,13.0,0.016,135.9,False,True
2호기(창녕),2025-12-01T22:08:43.120000+00:00,2025-12-01T22:08:43.258000+00:00,,0.138,135.9,False,True
2호기(창녕),2025-12-01T22:08:44.110000+00:00,2025-12-01T22:08:44.268000+00:00,,0.158,133.8,False,True
2호기(창녕),2025-12-01T22:08:45.140000+00:00,2025-12-01T22:08:45.272000+00:00,,0.132,131.7,False,True
2호기(창녕),2025-12-01T22:08:46.150000+00:00,2025-12-01T22:08:46.172000+00:00,,0.022,131.7,False,True
2호기(창녕),2025-12-01T22:08:47.130000+00:00,2025-12-01T22:08:47.171000+00:00,,0.041,129.9,False,True
2호기(창녕),2025-12-01T22:08:48.180000+00:00,2025-12-01T22:08:48.187000+00:00,,0.007,129.9,False,True
2호기(창녕),2025-12-01T22:08:49.140000+00:00,2025-12-01T22:08:49.222000+00:00,,0.082,128.1,False,True
2호기(창녕),2025-12-01T22:08:50.130000+00:00,2025-12-01T22:08:50.175000+00:00,,0.045,128.1,False,True
2호기(창녕),2025-12-01T22:08:51.140000+00:00,2025-12-01T22:08:51.180000+00:00,,0.04,126.4,False,True
2호기(창녕),2025-12-01T22:08:52.140000+00:00,2025-12-01T22:08:52.204000+00:00,,0.064,126.4,False,True
2호기(창녕),2025-12-01T22:08:53.140000+00:00,2025-12-01T22:08:53.150000+00:00,13.0,0.01,125.0,False,True
2호기(창녕),2025-12-01T22:08:54.130000+00:00,2025-12-01T22:08:54.153000+00:00,13.0,0.023,123.6,False,True
2호기(창녕),2025-12-01T22:08:55.130000+00:00,2025-12-01T22:08:55.259000+00:00,,0.129,123.6,False,True
2호기(창녕),2025-12-01T22:08:56.140000+00:00,2025-12-01T22:08:56.265000+00:00,,0.125,122.3,False,True
2호기(창녕),2025-12-01T22:08:57.130000+00:00,2025-12-01T22:08:57.267000+00:00,,0.137,122.3,False,True
2호기(창녕),2025-12-01T22:08:58.160000+00:00,2025-12-01T22:08:58.223000+00:00,,0.063,120.9,False,True
2호기(창녕),2025-12-01T22:08:59.130000+00:00,2025-12-01T22:08:59.196000+00:00,,0.066,120.9,False,True
2호기(창녕),2025-12-01T22:09:00.130000+00:00,2025-12-01T22:09:00.229000+00:00,,0.099,119.6,False,True
2호기(창녕),2025-12-01T22:09:01.140000+00:00,2025-12-01T22:09:01.232000+00:00,,0.092,118.4,False,True
2호기(창녕),2025-12-01T22:09:02.130000+00:00,2025-12-01T22:09:02.140000+00:00,,0.01,118.4,False,True
2호기(창녕),2025-12-01T22:09:03.140000+00:00,2025-12-01T22:09:03.146000+00:00,,0.006,117.2,False,True
2호기(창녕),2025-12-01T22:09:04.170000+00:00,2025-12-01T22:09:04.256000+00:00,,0.086,117.2,False,True
2호기(창녕),2025-12-01T22:09:05.150000+00:00,2025-12-01T22:09:05.177000+00:00,,0.027,116.1,False,True
2호기(창녕),2025-12-01T22:09:06.160000+00:00,2025-12-01T22:09:06.181000+00:00,,0.021,116.1,False,True
2호기(창녕),2025-12-01T22:09:07.160000+00:00,2025-12-01T22:09:07.185000+00:00,,0.025,114.9,False,True
2호기(창녕),2025-12-01T22:09:08.170000+00:00,2025-12-01T22:09:08.201000+00:00,,0.031,113.7,False,True
2호기(창녕),2025-12-01T22:09:09.170000+00:00,2025-12-01T22:09:09.205000+00:00,13.0,0.035,113.7,False,True
2호기(창녕),2025-12-01T22:09:10.160000+00:00,2025-12-01T22:09:10.205000+00:00,13.0,0.045,112.5,False,True
2호기(창녕),2025-12-01T22:09:11.160000+00:00,2025-12-01T22:09:11.219000+00:00,13.0,0.059,112.5,False,True
2호기(창녕),2025-12-01T22:09:12.150000+00:00,2025-12-01T22:09:12.221000+00:00,13.0,0.071,111.4,False,True
2호기(창녕),2025-12-01T22:09:13.160000+00:00,2025-12-01T22:09:13.223000+00:00,13.0,0.063,111.4,False,True
2호기(창녕),2025-12-01T22:09:14.140000+00:00,2025-12-01T22:09:14.237000+00:00,13.0,0.097,110.3,False,True
2호기(창녕),2025-12-01T22:09:15.150000+00:00,2025-12-01T22:09:15.240000+00:00,13.0,0.09,109.2,False,True
2호기(창녕),2025-12-01T22:09:16.160000+00:00,2025-12-01T22:09:16.242000+00:00,,0.082,109.2,False,True
2호기(창녕),2025-12-01T22:09:17.140000+00:00,2025-12-01T22:09:17.146000+00:00,13.0,0.006,108.0,False,True
2호기(창녕),2025-12-01T22:09:18.140000+00:00,2025-12-01T22:09:18.148000+00:00,13.0,0.008,108.0,False,True
2호기(창녕),2025-12-01T22:09:19.160000+00:00,2025-12-01T22:09:19.266000+00:00,,0.106,107.1,False,True
2호기(창녕),2025-12-01T22:09:20.140000+00:00,2025-12-01T22:09:20.273000+00:00,,0.133,106.1,False,True
2호기(창녕),2025-12-01T22:09:21.140000+00:00,2025-12-01T22:09:21.273000+00:00,,0.133,106.1,False,True
2호기(창녕),2025-12-01T22:09:22.160000+00:00,2025-12-01T22:09:22.285000+00:00,,0.125,105.1,False,True
2호기(창녕),2025-12-01T22:09:23.160000+00:00,2025-12-01T22:09:23.283000+00:00,,0.123,105.1,False,True
2호기(창녕),2025-12-01T22:09:24.150000+00:00,2025-12-01T22:09:24.287000+00:00,,0.137,104.0,False,True
2호기(창녕),2025-12-01T22:09:25.170000+00:00,2025-12-01T22:09:25.291000+00:00,,0.121,104.0,False,True
